,Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
0,2021-01-04,91.28008079955606,91.42486011055551,88.45259582535213,89.77265930175781,9523400,0.0,0.0
1,2021-01-05,89.77262272697354,91.14377619866708,89.10832884006187,90.70092010498047,6823800,0.0,0.0
2,2021-01-06,89.2105240081679,91.28855643183434,88.72508275318208,89.91739654541016,11017500,0.0,0.0
3,2021-01-07,90.36878614625931,91.17785287476258,89.90889332773723,90.87977600097656,8196000,0.0,0.0
4,2021-01-08,90.99048650309678,91.57812839736754,90.0707073829366,91.35669708251953,5345900,0.0,0.0
5,2021-01-11,91.18636549728451,93.30697683510375,91.18636549728451,92.84708404541016,6334200,0.0,0.0
6,2021-01-12,93.01742362328939,94.34599853756532,92.9322597309158,93.49434661865234,6106900,0.0,0.0
7,2021-01-13,93.51138471969644,96.58584871359812,93.42621432843735,95.76825714111328,9821300,0.0,0.0
8,2021-01-14,95.38052365322665,97.09513766626525,94.34659103840347,96.18182373046875,8268800,1.3,0.0
9,2021-01-15,95.81133025247807,96.12151135244287,94.32936192035916,95.22543334960938,9196200,0.0,0.0
10,2021-01-19,95.85442340976806,96.76773086859741,95.00142858362396,96.65572357177734,7723800,0.0,0.0
11,2021-01-20,97.28469666699506,97.44839861593996,96.04397223011374,97.03482818603516,6554600,0.0,0.0
12,2021-01-21,97.04342693176987,97.14682281256123,95.43221554099587,95.86302185058594,5417000,0.0,0.0
13,2021-01-22,95.33744134317504,96.15597073386876,94.32935611709976,95.51837921142578,5185500,0.0,0.0
14,2021-01-25,94.54475969420609,95.83717867901193,94.09671743160033,95.20819854736328,6928200,0.0,0.0
15,2021-01-26,95.89749329499548,95.89749329499548,93.5366698340405,93.74346160888672,5554600,0.0,0.0
16,2021-01-27,91.5721967727322,91.93407252934296,88.39284380380708,88.56517028808594,11887900,0.0,0.0
17,2021-01-28,89.60772026500011,90.58995821124904,88.84088549246513,89.78865814208984,8534300,0.0,0.0
18,2021-01-29,89.60771349033696,90.02990183829405,87.72077972771514,88.29806518554688,9380400,0.0,0.0
19,2021-02-01,88.74611642947926,89.51295127856572,87.76387838517562,88.14299011230469,7518200,0.0,0.0
20,2021-02-02,88.64271471547859,89.87482117425411,88.31530424671251,89.15106964111328,10481300,0.0,0.0
21,2021-02-03,91.50326557642842,92.68367733502787,89.61633824447969,92.14947509765625,12101900,0.0,0.0
22,2021-02-04,92.08055243438336,93.81238924380507,90.68473748148011,93.51082611083984,9077800,0.0,0.0
23,2021-02-05,94.45859741196081,95.0100290110236,93.43328277466948,93.68315124511719,7251000,0.0,0.0
24,2021-02-08,93.82100374426078,93.89855230334784,91.16723512507221,92.05469512939453,9199100,0.0,0.0
25,2021-02-09,91.33093873617996,91.76174505097326,90.5641040217345,90.81397247314453,5506900,0.0,0.0
26,2021-02-10,91.31371535931281,91.4429520033529,89.36646884825024,89.65080261230469,7446000,0.0,0.0
27,2021-02-11,90.09882550595262,90.19360341382809,89.02180980153338,89.39230346679688,5090100,0.0,0.0
28,2021-02-12,89.40093477147705,90.09883894852034,88.87535050341776,89.98683166503906,3738400,0.0,0.0
29,2021-02-16,90.75366344332369,91.49465085997717,89.62494638386339,89.78003692626953,5637300,0.0,0.0
30,2021-02-17,90.21085051258297,91.97715924460597,89.73696745359925,91.58081817626953,6940400,0.0,0.0
31,2021-02-18,90.74505306944621,91.85653428743292,90.65027514262368,91.38264465332031,5386600,0.0,0.0
32,2021-02-19,91.52911187269157,91.93406428386481,90.39178347278995,90.47794342041016,6702400,0.0,0.0
33,2021-02-22,90.17637489426276,92.7784419679826,89.80588122555085,92.2442398071289,10272500,0.0,0.0
34,2021-02-23,92.16670087942082,92.70951445096439,91.2964703127644,91.56356811523438,7058600,0.0,0.0
35,2021-02-24,91.3309489340889,94.2948988143645,90.98630252905488,93.64868927001953,7626200,0.0,0.0
36,2021-02-25,93.46774646113045,94.17426859610728,92.25286942646007,92.47689056396484,6237600,0.0,0.0
37,2021-02-26,92.77846738343179,93.55392022497288,90.77952593278364,92.83016204833984,9250000,0.0,0.0
38,2021-03-01,93.51082186928892,94.09671874686711,93.11448083057176,93.40743255615234,4709500,0.0,0.0
