,Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
0,2021-01-04,132.15217046795874,132.84435290233452,127.59458608092777,129.68910217285156,7486900,0.0,0.0
1,2021-01-05,129.509319200303,130.50712193435618,128.4575552329417,130.0756378173828,4126000,0.0,0.0
2,2021-01-06,127.3518765890105,129.0868249582912,127.2799602803562,128.48452758789062,4843300,0.0,0.0
3,2021-01-07,128.37666369623147,128.68229772937698,126.8844311109204,128.07102966308594,4473200,0.0,0.0
4,2021-01-08,128.07103177048273,129.80596650185734,127.34289797268785,129.6082000732422,4312000,0.0,0.0
5,2021-01-11,129.47337944134986,129.72507970172805,127.36987852963125,127.72944641113281,3902700,0.0,0.0
6,2021-01-12,127.31592892169802,127.64852985664959,125.35624717575624,127.1361312866211,5150000,0.0,0.0
7,2021-01-13,126.85743081138617,128.7631782525375,126.74956323199973,128.17886352539062,4361600,0.0,0.0
8,2021-01-14,127.18107718259003,128.04405917056857,126.8125249607829,127.43277740478516,4724700,0.0,0.0
9,2021-01-15,127.15410775150212,128.1878892375375,126.32709079265369,127.10017395019531,4309100,0.0,0.0
10,2021-01-19,127.99012648004538,128.16991039508463,127.14512699106405,127.70246124267578,5158600,0.0,0.0
11,2021-01-20,126.78557388340982,127.45078960656532,125.77877276004934,127.04627227783203,5019300,0.0,0.0
12,2021-01-21,126.11135200947061,126.56081867867293,124.71801630825074,125.50008392333984,5684100,0.0,0.0
13,2021-01-22,125.40120065941223,125.4371519576156,124.25955147941808,124.58316802978516,4014900,0.0,0.0
14,2021-01-25,124.10673217830441,126.14731465887667,123.6752480246187,126.01246643066406,3829000,0.0,0.0
15,2021-01-26,127.02826772663956,127.72943463255427,125.62593391481012,127.46875,4242500,0.0,0.0
16,2021-01-27,126.30911143725571,127.94517660641479,123.64827658443961,124.0887451171875,6659800,0.0,0.0
17,2021-01-28,124.79892675920661,126.56082855870835,123.8370614280407,125.12254333496094,5514000,0.0,0.0
18,2021-01-29,124.15167759027266,124.46630972933762,122.26391218914982,122.76732635498047,6778100,0.0,0.0
19,2021-02-01,123.1358871459961,124.01685171000707,122.1650374764521,123.1358871459961,4185700,0.0,0.0
20,2021-02-02,123.5583712446402,125.42815403210554,122.79428621969242,124.3943862915039,3581600,0.0,0.0
21,2021-02-03,123.82806967590497,124.90678695879286,123.2168015783678,124.07078552246094,3609600,0.0,0.0
22,2021-02-04,123.82806123736464,125.63491222015409,123.82806123736464,125.56299591064453,3860300,0.0,0.0
23,2021-02-05,126.29115378424287,127.7564058464921,125.60795564604689,126.71365356445312,4437900,0.0,0.0
24,2021-02-08,126.92040061644181,127.47773489856516,125.40120107541864,126.21023559570312,4112200,0.0,0.0
25,2021-02-09,126.86644023475182,126.88440902183193,125.39219041293238,125.49107360839844,3179300,0.0,0.0
26,2021-02-10,126.85745396620557,126.85745396620557,122.93810450576233,123.7831039428711,6966600,0.0,0.0
27,2021-02-11,123.91796528301771,124.24158183115128,120.76270050955696,121.32903289794922,7528000,0.0,0.0
28,2021-02-12,121.58968829616963,121.89533598015853,119.96262155135234,120.34017181396484,5659300,0.0,0.0
29,2021-02-16,120.96046168704362,121.18519501024834,119.91769577538172,120.79866027832031,5180100,0.0,0.0
30,2021-02-17,120.51100101563053,121.41893246503871,120.33121709147967,120.8705825805664,3353000,0.0,0.0
31,2021-02-18,120.51997362659806,121.98522532919453,120.37614103105753,121.6885757446289,3935200,0.0,0.0
32,2021-02-19,121.36497848761083,121.46386169812948,118.91987884263457,119.11764526367188,5414900,0.0,0.0
33,2021-02-22,118.69515084211255,119.1985650288183,117.54451727719614,118.65021514892578,5792900,0.0,0.0
34,2021-02-23,119.2435010987125,120.7627006256715,118.02994932952036,119.36036682128906,6264300,0.0,0.0
35,2021-02-24,118.52436944673076,118.91988860463967,117.94005453056079,118.74010467529297,4944000,0.0,0.0
36,2021-02-25,118.07488584894364,118.74008766388914,116.68153659201566,116.86132049560547,5702300,0.0,0.0
37,2021-02-26,117.37373401056773,117.64340304206974,115.57586731183781,116.1332015991211,8329000,0.0,0.0
38,2021-03-01,117.40967862990817,118.6322284641603,117.16696279872987,117.41866302490234,5287300,0.0,0.0
39,2021-03-02,117.31081302902837,118.68618008445165,117.20294540637106,117.82321166992188,5614000,0.0,0.0
40,2021-03-03,116.68154082549037,117.33775826988688,115.94440896240498,116.08824157714844,7505800,0.0,0.0
41,2021-03-04,117.11487137633375,119.38014935266516,116.27219460569503,116.73430633544922,9102800,1.023,0.0
42,2021-03-05,117.46826145446106,120.88430472541803,117.06051415872909,120.53997802734375,10186500,0.0,0.0
43,2021-03-08,120.72117833371559,121.58198111599417,119.5976094151803,119.7244644165039,8634900,0.0,0.0
44,2021-03-09,120.4584327860223,121.33736181190318,119.60668599177399,119.83321380615234,8930200,0.0,0.0
45,2021-03-10,120.0778393256534,121.84475309480122,118.28372950514273,121.03831481933594,7791700,0.0,0.0
46,2021-03-11,120.82992655861406,121.94443939418592,120.60339877265952,120.71212768554688,4458900,0.0,0.0
47,2021-03-12,120.62152467749222,121.22861755334583,120.18659515061329,120.54903411865234,5275100,0.0,0.0
48,2021-03-15,121.02021588194191,121.08365030575996,119.57950231814745,120.53997802734375,5389200,0.0,0.0
49,2021-03-16,120.58526370417201,121.94443031874631,120.28624538982672,121.42794036865234,5544700,0.0,0.0
50,2021-03-17,121.74509694310132,121.92631641125747,120.85711187082471,121.07456970214844,6199500,0.0,0.0
51,2021-03-18,119.93287682041932,120.58527797873714,119.07207396118758,120.0869140625,6476700,0.0,0.0
52,2021-03-19,119.88757764516903,122.33407526248442,119.76977875793429,121.87196350097656,16114400,0.0,0.0
53,2021-03-22,122.89586951796527,125.22456816992025,122.40656171522173,124.86212921142578,7813400,0.0,0.0
54,2021-03-23,125.45107567857335,127.00958783503322,125.20642181678456,126.36625671386719,6978400,0.0,0.0
55,2021-03-24,125.95850981451744,126.95523764029178,125.75010811500438,125.77729034423828,5082300,0.0,0.0
56,2021-03-25,126.11253314360755,127.08207863319372,125.35140315670264,126.52029418945312,5827600,0.0,0.0
57,2021-03-26,126.51123888680982,129.57389910828576,126.06725325608987,129.30206298828125,6785600,0.0,0.0
58,2021-03-29,129.45610082576522,131.34988371394167,129.04835355696224,131.21395874023438,6105800,0.0,0.0
59,2021-03-30,130.1900401064673,131.15958564903005,128.7765089603626,129.15707397460938,4372700,0.0,0.0
60,2021-03-31,129.86384011262416,129.8728962455534,127.91569309258193,128.16940307617188,6257900,0.0,0.0
61,2021-04-01,127.9338341749854,128.93961809426668,126.955232483834,128.015380859375,4823400,0.0,0.0
62,2021-04-05,128.53186870785993,130.7880765620562,128.05163091734337,129.7188720703125,5980700,0.0,0.0
63,2021-04-06,129.61014525219912,130.66123760535888,129.17521572977998,130.18099975585938,4751900,0.0,0.0
64,2021-04-07,130.48002163745392,130.57063829405527,129.5920364726351,129.94541931152344,4849200,0.0,0.0
65,2021-04-08,130.1900401064673,130.6249834023138,128.71308837106744,129.15707397460938,6725100,0.0,0.0
66,2021-04-09,128.88526204042662,129.70075658980466,128.31440756016625,129.1842803955078,4950800,0.0,0.0
67,2021-04-12,128.84900794739366,129.99977302550477,128.71309679989054,129.59202575683594,4386700,0.0,0.0
68,2021-04-13,128.73121661210268,130.45282225186187,128.54998332273118,129.61920166015625,5283300,0.0,0.0
69,2021-04-14,129.18428857529835,129.32019973341386,127.97915894408554,128.76747131347656,4685300,0.0,0.0
70,2021-04-15,128.36877406828827,129.66452029431565,128.1422462647176,128.9486846923828,4777100,0.0,0.0
71,2021-04-16,129.99074008035916,130.76999639276218,129.08462873227015,130.62501525878906,6481400,0.0,0.0
72,2021-04-19,130.92399251696835,131.92977635030326,129.80946595424751,131.15957641601562,6621200,0.0,0.0
73,2021-04-20,130.5978074133174,132.8811976078767,130.41657411831116,132.0294647216797,4999700,0.0,0.0
74,2021-04-21,133.51549210655995,133.92323938516404,132.4825258818883,133.1802215576172,6316000,0.0,0.0
75,2021-04-22,132.50970435620178,132.8811994332858,131.73044818591146,132.3556671142578,4904400,0.0,0.0
76,2021-04-23,131.84823663001316,132.60031059025994,131.44048935247594,132.13819885253906,4354700,0.0,0.0
77,2021-04-26,131.88450191751582,132.08384750875814,129.55578924989445,129.90011596679688,5817700,0.0,0.0
78,2021-04-27,129.22957401166767,129.736994067917,128.78558837552927,129.47422790527344,4693700,0.0,0.0
79,2021-04-28,130.01789602086433,130.19911548860128,128.42313152199728,128.5137481689453,4962700,0.0,0.0
80,2021-04-29,128.75838762393408,130.8696142343805,128.640588761336,130.42562866210938,4699900,0.0,0.0
81,2021-04-30,129.86388504467317,130.6975058257756,129.12086710268247,130.62501525878906,5051100,0.0,0.0
82,2021-05-03,131.41330444450003,132.99899902295647,130.57062767650547,132.10194396972656,6109800,0.0,0.0
83,2021-05-04,132.27410598834774,132.98994156213234,130.01789800224532,130.4437713623047,6603800,0.0,0.0
84,2021-05-05,130.22631857140962,130.99651871532754,130.0269729771288,130.38035583496094,5305200,0.0,0.0
85,2021-05-06,130.90588157366832,132.25599219168015,130.48906435279355,131.89353942871094,4472200,0.0,0.0
86,2021-05-07,131.59452108407103,132.29223055489746,130.99649822095043,131.89353942871094,4181000,0.0,0.0
87,2021-05-10,132.73623940117062,134.09540624966286,132.39191270851467,132.94464111328125,5270600,0.0,0.0
88,2021-05-11,133.35242145971299,133.77829495057102,131.4042873577429,131.97512817382812,5266100,0.0,0.0
89,2021-05-12,131.27739610764849,132.05665229879273,130.344102670438,130.68841552734375,5651700,0.0,0.0
90,2021-05-13,130.69746476059743,133.3070552213696,130.0994281404831,132.62747192382812,4849400,0.0,0.0
91,2021-05-14,133.37955634849897,134.0138313779657,132.67279076907053,132.8268280029297,4224700,0.0,0.0
92,2021-05-17,133.19836311199964,133.5608021070099,132.02948560085431,132.4462890625,3747100,0.0,0.0
93,2021-05-18,132.87213078978274,133.15302301783393,131.6760713306361,131.8482208251953,4527300,0.0,0.0
94,2021-05-19,131.05993500812826,131.9569901528966,130.55251490342894,131.7757568359375,4432700,0.0,0.0
95,2021-05-20,131.61265716226728,133.85980915849782,131.48580214214522,133.40675354003906,3964600,0.0,0.0
96,2021-05-21,133.9866513191056,134.3853424372701,132.76340956236504,133.28895568847656,5194200,0.0,0.0
97,2021-05-24,133.77826219286675,134.42160725327778,133.20740769040063,133.9685516357422,3627800,0.0,0.0
98,2021-05-25,133.96856492486256,134.4397328590021,133.20742090401868,134.37631225585938,4649300,0.0,0.0
99,2021-05-26,134.02292939217392,134.71156902172052,133.81451383259824,134.37631225585938,4462600,0.0,0.0
100,2021-05-27,134.61187950558482,134.8021689437043,132.69092815961625,132.7543487548828,9203600,0.0,0.0
101,2021-05-28,133.5698263610909,134.5574840367531,133.41578914961525,134.05006408691406,4913700,0.0,0.0
102,2021-06-01,134.81120248705597,134.8746368978522,133.27987258248993,133.76918029785156,5530300,0.0,0.0
103,2021-06-02,134.28567639500142,134.58469474862693,133.40674742935786,134.30380249023438,4546900,0.0,0.0
104,2021-06-03,133.90679067213608,134.86514722020428,133.4047857634702,134.7830047607422,4651600,1.075,0.0
105,2021-06-04,135.08418116427123,135.6226890845001,134.60043487292407,134.93814086914062,4427400,0.0,0.0
106,2021-06-07,134.8651098438496,135.31235298892568,133.9067535613791,134.85598754882812,4724100,0.0,0.0
107,2021-06-08,134.8103694802434,134.96553208308703,133.18570937144543,133.596435546875,5997200,0.0,0.0
108,2021-06-09,134.39967195171496,134.7099972235471,133.277016452338,133.35003662109375,4008000,0.0,0.0
109,2021-06-10,133.54167016484493,135.09331007689184,133.37738527015316,134.71910095214844,4698200,0.0,0.0
110,2021-06-11,135.1298227195346,135.19370664522407,133.97977278543047,134.80123901367188,4364600,0.0,0.0
111,2021-06-14,134.60045192268302,135.6592233057402,133.9797875533433,135.60446166992188,3831900,0.0,0.0
112,2021-06-15,135.90565313116502,136.15209442398685,135.14809858571437,135.61358642578125,4256500,0.0,0.0
113,2021-06-16,135.86912725855575,136.24335028364783,133.94326443262514,134.26272583007812,5492100,0.0,0.0
114,2021-06-17,134.3996653997927,135.99694495462893,134.08934014308875,135.558837890625,5316400,0.0,0.0
115,2021-06-18,135.0659131906671,135.0659131906671,132.5559032433887,132.7293243408203,10661700,0.0,0.0
116,2021-06-21,133.03052663645727,133.93413522739107,132.7567045852196,133.76983642578125,4904300,0.0,0.0
117,2021-06-22,133.92503326601206,134.6278401276424,133.52342934508047,133.97067260742188,3518000,0.0,0.0
118,2021-06-23,133.31345712702353,133.377354967444,132.19080215351568,132.2090606689453,3901700,0.0,0.0
