,Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
0,2021-01-04,87.66171713164682,87.81683850016604,85.18330660198602,86.20030975341797,38038000,0.0,0.0
1,2021-01-05,86.03870842391373,87.16943077149753,85.69031321017378,86.83275604248047,22906000,0.0,0.0
2,2021-01-06,84.92293834392716,87.18588207133361,84.7418797091962,86.55194091796875,52042000,0.0,0.0
3,2021-01-07,86.78985332831442,89.20093183797701,86.63972458919552,89.1435775756836,45300000,0.0,0.0
4,2021-01-08,89.17999068045731,90.2703077309852,88.45950817494412,90.13912963867188,41012000,0.0,0.0
5,2021-01-11,89.0847193354581,89.49596371780305,87.81035264058686,88.11959075927734,24194000,0.0,0.0
6,2021-01-12,87.48116053877149,88.6842073455324,86.05416876804495,87.11356353759766,27140000,0.0,0.0
7,2021-01-13,86.71604149771063,88.03554730023032,86.68760790764163,87.5051040649414,21882000,0.0,0.0
8,2021-01-14,87.46619582046551,88.53307949741102,86.45767102008631,86.79584503173828,23590000,0.0,0.0
9,2021-01-15,86.69659340745247,87.58491482587996,85.86663087042064,86.59683990478516,26844000,0.0,0.0
10,2021-01-19,87.39786451989869,90.24212904677148,86.859681227764,89.3236312866211,34692000,0.0,0.0
11,2021-01-20,91.34866397807015,94.95231717751935,91.05288918220998,94.11387634277344,49806000,0.0,0.0
12,2021-01-21,94.6675157800824,96.50599550703012,94.12434744181927,94.33084106445312,41278000,0.0,0.0
13,2021-01-22,94.5517975979076,95.3134312170223,93.85750349017373,94.81964111328125,25442000,0.0,0.0
14,2021-01-25,95.79823691437839,96.24264114059783,93.14774837117517,94.73734283447266,38546000,0.0,0.0
15,2021-01-26,94.21063962665772,96.01420909278157,93.981450879589,95.62715911865234,26262000,0.0,0.0
16,2021-01-27,93.89591462628778,94.26849665347449,90.22841518118672,91.31524658203125,54966000,0.0,0.0
17,2021-01-28,91.97112871894673,94.70890428254775,91.90629313522264,92.92728424072266,35462000,0.0,0.0
18,2021-01-29,92.08236347479497,92.6364988278389,90.28826940558596,91.56214141845703,32252000,0.0,0.0
19,2021-02-01,92.4514475147496,95.88411835614951,92.31977473271405,94.8345947265625,32044000,0.0,0.0
20,2021-02-02,95.8925054433329,97.54844245371152,95.48999813260629,96.139404296875,45474000,0.0,0.0
21,2021-02-03,103.39607970376159,105.56574682132397,100.6717673080972,103.24993896484375,82364000,0.0,0.0
