,Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains
0,2021-01-04,157.03936549778507,157.1461427643466,152.82654391101502,154.74851989746094,9060200,0.0,0.0,0.0
1,2021-01-05,153.85546955049324,156.34045142068604,153.80693173972253,155.9036407470703,3131200,0.0,0.0,0.0
2,2021-01-06,156.07836605519347,159.2040116190236,155.4571205599288,157.49559020996094,4416000,0.0,0.0,0.0
3,2021-01-07,158.9225139378036,161.16482163670852,158.86427448770124,160.53387451171875,3362800,0.0,0.0,0.0
4,2021-01-08,162.4364103502904,164.00894934851357,161.417175676471,163.8439178466797,4641900,0.0,0.0,0.0
5,2021-01-11,161.9316543412045,162.5917210843689,160.3494137485334,160.78622436523438,3710500,0.0,0.0,0.0
6,2021-01-12,161.63076575429696,163.85367036609438,161.4366293002742,163.24212646484375,5697600,0.0,0.0,0.0
7,2021-01-13,163.41684141103894,163.86335372431273,162.41702471328114,163.23240661621094,2827200,0.0,0.0,0.0
8,2021-01-14,163.41682841350197,164.2127921663893,161.99960442780227,162.19374084472656,3014900,0.0,0.0,0.0
9,2021-01-15,161.93165853112538,162.4364102377849,160.3008800918121,160.94154357910156,3635700,0.0,0.0,0.0
10,2021-01-19,162.31026323064583,162.57234077456613,161.2230724427351,161.85403442382812,3174300,0.0,0.0,0.0
11,2021-01-20,163.37800960993187,165.37764305896212,162.87324302294553,164.91171264648438,3434300,0.0,0.0,0.0
12,2021-01-21,165.785335613042,166.75603262182574,165.49413835973562,165.67855834960938,3344000,0.0,0.0,0.0
13,2021-01-22,164.80493991040234,165.41648377659203,164.1545746802986,165.11557006835938,2228200,0.0,0.0,0.0
14,2021-01-25,165.54266175564268,166.92106454566448,162.436434282459,165.7270965576172,5880300,0.0,0.0,0.0
15,2021-01-26,166.29983061489457,166.45513089060705,164.99908527271106,165.62033081054688,3729000,0.0,0.0,0.0
16,2021-01-27,163.74687273096907,163.84393354007892,159.70876981816372,160.5144500732422,5620700,0.0,0.0,0.0
17,2021-01-28,159.7573321277813,162.6111840008076,158.81575474622738,161.0192413330078,3921600,0.0,0.0,0.0
18,2021-01-29,160.0873353712124,160.44648849435413,156.36956436461614,157.26260375976562,5416500,0.0,0.0,0.0
19,2021-02-01,159.08756269864364,161.5240073259339,158.11686550362802,161.3492889404297,3251300,0.0,0.0,0.0
20,2021-02-02,162.6014662883416,165.86300914482226,162.58206301069077,164.7758331298828,2700600,0.0,0.0,0.0
21,2021-02-03,165.30968302765535,165.47469972125512,163.7371439967969,163.8536376953125,2031400,0.0,0.0,0.0
22,2021-02-04,164.61082166627335,165.60093688964844,164.1060550096186,165.60093688964844,2571200,0.0,0.0,0.0
23,2021-02-05,166.18334962130922,167.7461726300121,165.85331614410813,167.18316650390625,2232100,0.0,0.0,0.0
24,2021-02-08,168.27034218709932,168.37711945674414,167.10549385946058,168.1344451904297,2360200,0.0,0.0,0.0
25,2021-02-09,167.6005803449985,168.00827138731324,166.99873801539363,167.2025909423828,1807700,0.0,0.0,0.0
26,2021-02-10,167.74613794389015,167.74613794389015,164.29045916383984,165.5523681640625,2441600,0.0,0.0,0.0
27,2021-02-11,165.9892004234924,166.56190814500852,164.30018217470416,165.09616088867188,1955800,0.0,0.0,0.0
28,2021-02-12,164.3778231160442,165.40675954546452,163.91189271268905,165.32911682128906,1997200,0.0,0.0,0.0
29,2021-02-16,165.64940141382644,165.86295589272018,164.15453487322785,164.6107635498047,2258100,0.0,0.0,0.0
30,2021-02-17,163.61099225630915,165.72710473532544,162.78589383149688,165.5620880126953,3220600,0.0,0.0,0.0
31,2021-02-18,163.82454718271163,166.14451256674997,163.70805346342578,165.61062622070312,2580000,0.0,0.0,0.0
32,2021-02-19,166.358048543486,166.358048543486,164.4263562748345,164.6496124267578,2511400,0.0,0.0,0.0
33,2021-02-22,163.07705642839005,163.6497639646206,161.02888566292435,161.1744842529297,2847000,0.0,0.0,0.0
34,2021-02-23,158.3206444756263,160.93180626867266,154.39902134513346,160.11642456054688,5384300,0.0,0.0,0.0
35,2021-02-24,159.91259129791834,162.0092850652543,158.20415550244658,161.7957305908203,3986800,0.0,0.0,0.0
36,2021-02-25,160.6503379173407,161.54337729331894,155.00087481572655,155.77743530273438,7320900,0.0,0.0,0.0
37,2021-02-26,157.77707886372755,158.49539995316553,154.35051974723038,156.4278106689453,6127600,0.0,0.0,0.0
38,2021-03-01,158.36920645792742,160.37855631733729,158.06829276381146,160.0970458984375,4348800,0.0,0.0,0.0
39,2021-03-02,160.32030522264202,160.6697567027351,158.17505853424808,158.25271606445312,3311200,0.0,0.0,0.0
40,2021-03-03,157.94209820577672,158.57304526247634,154.53494262695312,154.53494262695312,5562800,0.0,0.0,0.0
41,2021-03-04,154.5932013038036,155.60273449411073,148.36132824381042,151.2637176513672,9234800,0.0,0.0,0.0
42,2021-03-05,152.40913618143637,152.67122852823456,145.26480540910654,152.22471618652344,10313400,0.0,0.0,0.0
43,2021-03-08,152.83624297017167,155.5250778651855,152.14705637989985,152.4091339111328,6268100,0.0,0.0,0.0
44,2021-03-09,155.4377035047937,159.19429586879576,154.64172491585308,158.1653594970703,9307200,0.0,0.0,0.0
45,2021-03-10,160.24266479519957,161.12600263244428,157.8450419864845,158.97105407714844,7122900,0.0,0.0,0.0
46,2021-03-11,161.13569200370804,162.02873141090774,160.18441314998708,161.40748596191406,4229200,0.0,0.0,0.0
47,2021-03-12,159.69910997694302,161.89288035088953,159.25258274086084,161.8831787109375,4171700,0.0,0.0,0.0
48,2021-03-15,162.10639947368418,164.1060329296615,161.54339343463974,164.0574951171875,4428500,0.0,0.0,0.0
49,2021-03-16,164.05749970974355,164.36812986894407,161.61135385851517,162.35877990722656,3436800,0.0,0.0,0.0
50,2021-03-17,161.14542281398323,165.21264609784538,160.97070444278904,164.6399383544922,4355700,0.0,0.0,0.0
51,2021-03-18,163.0964928571351,163.81479906417093,160.33970247912197,160.61151123046875,5075700,0.0,0.0,0.0
52,2021-03-19,160.42709443593702,161.91225963414493,158.74777799191176,161.572509765625,6060500,0.0,0.0,0.0
53,2021-03-22,162.71390455023925,164.0264330126471,162.0333402803638,162.63612365722656,3612100,0.264,0.0,0.0
54,2021-03-23,162.6458504669783,163.34586371091586,160.69165548151298,161.10972595214844,3995100,0.0,0.0,0.0
55,2021-03-24,161.85833270537682,162.72362475856175,158.72772216796875,158.72772216796875,4676000,0.0,0.0,0.0
56,2021-03-25,157.20132501571248,160.65277640491254,156.87076731882416,160.1180419921875,5659900,0.0,0.0,0.0
57,2021-03-26,160.74996852789755,161.56664560464986,158.64021199536026,161.44998168945312,4271300,0.0,0.0,0.0
58,2021-03-29,161.0319319300802,161.84860903638364,159.38884583406303,160.56524658203125,4679100,0.0,0.0,0.0
59,2021-03-30,159.8652991313307,162.38341016398903,159.22363247549103,162.14035034179688,3660900,0.0,0.0,0.0
60,2021-03-31,162.8305426640364,164.28890079770508,162.393038190973,163.4041748046875,3968900,0.0,0.0,0.0
61,2021-04-01,164.8819841476825,164.98893101532724,164.16253688824293,164.71670532226562,4070000,0.0,0.0,0.0
62,2021-04-05,167.3417855427175,169.08210180196446,167.0306767517136,168.45986938476562,4314200,0.0,0.0,0.0
63,2021-04-06,168.30426969681557,169.85012592421882,168.1876057808418,169.1890106201172,3150700,0.0,0.0,0.0
64,2021-04-07,169.09182558773,169.6946090935053,168.39181223609793,168.68348693847656,2524700,0.0,0.0,0.0
65,2021-04-08,169.62652753746121,169.86958727029588,168.39177994080833,169.48069763183594,3212400,0.0,0.0,0.0
66,2021-04-09,169.32516753780664,171.13353288200605,169.1404397326435,171.09463500976562,3046900,0.0,0.0,0.0
67,2021-04-12,171.08491584020663,172.35854668926137,170.9390859090902,172.19326782226562,3142800,0.0,0.0,0.0
68,2021-04-13,172.4849145938937,174.35161158591737,172.2515719066949,174.01132202148438,2675600,0.0,0.0,0.0
69,2021-04-14,174.40025671789402,175.1586020386999,171.94049295050206,172.3002166748047,3338200,0.0,0.0,0.0
70,2021-04-15,173.5057766440748,173.6418895092368,172.56270363717059,173.53494262695312,2515600,0.0,0.0,0.0
71,2021-04-16,173.952993384335,175.10996012330077,173.48632283620395,174.87661743164062,2638000,0.0,0.0,0.0
72,2021-04-19,173.91412475400793,174.07940361109024,172.36825340093844,172.9127197265625,3515400,0.0,0.0,0.0
73,2021-04-20,172.3001992043804,172.69882076046534,169.46126306444017,170.73489379882812,4231000,0.0,0.0,0.0
74,2021-04-21,170.09320136242823,173.19464598705017,169.7529266309877,173.00991821289062,2770000,0.0,0.0,0.0
75,2021-04-22,173.22384104158655,173.4766178703831,170.46268552017847,171.09463500976562,2980000,0.0,0.0,0.0
76,2021-04-23,171.64879724644248,173.5932752331817,171.09461389933074,172.883544921875,1911900,0.0,0.0,0.0
77,2021-04-26,173.4669112318669,174.19609061063088,172.51412099746918,173.6419219970703,2230300,0.0,0.0,0.0
78,2021-04-27,173.72940357286413,174.13774220622716,173.0488391839257,173.43772888183594,2219300,0.0,0.0,0.0
79,2021-04-28,173.22381871738952,174.16689172259547,172.8349290562527,173.23353576660156,2380700,0.0,0.0,0.0
80,2021-04-29,174.33215480208892,174.4391016745067,171.7459957673957,173.28213500976562,3222300,0.0,0.0,0.0
81,2021-04-30,173.0780089315637,174.50720159699506,172.94189605081743,173.95301818847656,2825500,0.0,0.0,0.0
82,2021-05-03,174.89610023044864,174.98359819356776,172.89328995358662,173.1266326904297,3685700,0.0,0.0,0.0
83,2021-05-04,171.83353808229137,172.10576383429955,169.17931474742545,171.31825256347656,4603600,0.0,0.0,0.0
84,2021-05-05,172.52385584651438,172.52385584651438,170.49187932851444,170.78355407714844,3162500,0.0,0.0,0.0
85,2021-05-06,171.15296936035156,171.4057610278511,169.5196147481627,171.15296936035156,3925300,0.0,0.0,0.0
86,2021-05-07,171.82380997739028,173.15578761672526,170.92935179608577,172.68910217285156,3375100,0.0,0.0,0.0
87,2021-05-10,172.74743273935647,172.74743273935647,169.5973876123839,169.61683654785156,3488000,0.0,0.0,0.0
88,2021-05-11,166.7681819646477,168.34320465693244,165.0959294222647,167.7015380859375,7110400,0.0,0.0,0.0
89,2021-05-12,165.78622678440144,166.57373813544075,161.66392737879247,162.02365112304688,7062000,0.0,0.0,0.0
90,2021-05-13,163.15138847275153,164.74585949002318,161.41108757150457,163.17083740234375,7041200,0.0,0.0,0.0
91,2021-05-14,164.7167289568525,166.35981523406954,164.25005839252717,166.00009155273438,4105900,0.0,0.0,0.0
92,2021-05-17,165.50423986054346,166.0875891912512,164.2208921022521,165.6986846923828,5222500,0.0,0.0,0.0
93,2021-05-18,166.06816022098783,166.816788490513,164.38619071235863,164.4056396484375,3878400,0.0,0.0,0.0
94,2021-05-19,161.72224288320425,163.11255246364763,160.8958485771701,163.02503967285156,7060200,0.0,0.0,0.0
95,2021-05-20,163.83198876605204,165.05701940219402,163.6180949989539,164.69728088378906,4534000,0.0,0.0,0.0
96,2021-05-21,165.7959091192089,165.7959091192089,163.8028162786746,163.87088012695312,3885300,0.0,0.0,0.0
97,2021-05-24,164.7556713748463,166.2723622454138,164.19177082434408,165.49456787109375,3363400,0.0,0.0,0.0
98,2021-05-25,166.24317218734757,166.7778918342868,164.97925836645413,166.01954650878906,3566900,0.0,0.0,0.0
99,2021-05-26,166.80705030851306,168.31400887191006,166.64175662556985,167.60427856445312,3736800,0.0,0.0,0.0
100,2021-05-27,168.22654681634884,168.65433443601444,167.7112612295315,168.27516174316406,3891800,0.0,0.0,0.0
101,2021-05-28,168.97514983862433,168.97514983862433,167.6431722523399,168.0417938232422,3225600,0.0,0.0,0.0
102,2021-06-01,169.04319292044676,169.1598716902655,167.41955554437422,167.720947265625,4680600,0.0,0.0,0.0
103,2021-06-02,167.8765328077119,167.89598174463026,166.32095906366186,166.9431915283203,3531600,0.0,0.0,0.0
104,2021-06-03,165.87374617515326,166.32098277688763,164.6778960000378,164.9598388671875,4351400,0.0,0.0,0.0
105,2021-06-04,165.87368961512675,166.42785810821584,165.40701906802184,166.2820281982422,3216600,0.0,0.0,0.0
106,2021-06-07,166.15563238613888,166.37925802835076,165.01811458277675,166.2820281982422,3194900,0.0,0.0,0.0
107,2021-06-08,167.3903908143129,168.15846795021062,166.4862156437892,167.6237335205078,3062400,0.0,0.0,0.0
108,2021-06-09,168.0904291667296,168.19737606862023,166.63207041468954,166.70013427734375,3565800,0.0,0.0,0.0
109,2021-06-10,167.0015208120807,167.78903213987147,166.49595230669715,167.48764038085938,2612500,0.0,0.0,0.0
110,2021-06-11,167.76958594212442,168.420984394699,167.49736016597961,168.40155029296875,2734200,0.0,0.0,0.0
111,2021-06-14,168.41125124240864,168.7709749475236,167.468178166932,168.45013427734375,2885000,0.0,0.0,0.0
112,2021-06-15,168.46958642921714,168.46958642921714,166.97234477497975,167.55567932128906,2829800,0.0,0.0,0.0
113,2021-06-16,167.70151722278027,168.03207493568328,166.18481185997334,167.63345336914062,4707100,0.0,0.0,0.0
114,2021-06-17,167.2250933583582,168.86817949812573,166.83620372648394,168.26539611816406,4633500,0.0,0.0,0.0
115,2021-06-18,167.0306696225963,168.03207464448434,166.62233100703722,167.38067626953125,6995600,0.0,0.0,0.0
116,2021-06-21,167.92108298341134,169.09922903250953,167.46345158533921,168.67080688476562,4803700,0.255,0.0,0.0
117,2021-06-22,168.79738217701856,170.93947795662908,168.68054518126428,170.25790405273438,3370200,0.0,0.0,0.0
118,2021-06-23,170.58894490647555,171.9131519454778,170.50131716336125,171.57237243652344,2658900,0.0,0.0,0.0
119,2021-06-24,172.87708454783817,173.25681958753967,171.81577570062052,172.15655517578125,3979500,0.0,0.0,0.0
120,2021-06-25,173.94815253139654,174.0455266010452,172.87711205124683,173.24710083007812,4974600,0.0,0.0,0.0
121,2021-06-28,173.26659399024624,173.441864359727,172.37080892734016,173.28607177734375,2792100,0.0,0.0,0.0
122,2021-06-29,173.39316093970203,174.07473485174077,173.2081591227493,173.7144775390625,2314600,0.0,0.0,0.0
123,2021-06-30,173.5197210239052,174.63944838252402,173.5197210239052,173.85076904296875,2899300,0.0,0.0,0.0
124,2021-07-01,174.27920742676372,174.8731535669909,174.13314632901816,174.83419799804688,3105300,0.0,0.0,0.0
125,2021-07-02,175.26262360701634,176.40182887759835,175.09709957869555,176.37261962890625,2901700,0.0,0.0,0.0
126,2021-07-06,176.63552115965317,177.09315254099198,174.98026598705601,176.5771026611328,3896000,0.0,0.0,0.0
127,2021-07-07,177.05420473168638,177.49235834699255,175.2334254477353,176.479736328125,3347100,0.0,0.0,0.0
128,2021-07-08,173.7339454400436,176.6257800598661,172.96474375812463,176.0415802001953,5641700,0.0,0.0,0.0
129,2021-07-09,176.8010041871948,177.80389446506086,176.5965246325998,177.6870574951172,2816400,0.0,0.0,0.0
130,2021-07-12,177.89156846205537,178.95287750093942,177.75525367593445,178.90420532226562,5407300,0.0,0.0,0.0
131,2021-07-13,178.553669725782,178.8457622106837,176.61603871848664,176.7620849609375,6196200,0.0,0.0,0.0
132,2021-07-14,177.73576358957644,177.94024318320507,176.343406574645,176.44078063964844,3742000,0.0,0.0,0.0
133,2021-07-15,176.12922078837022,176.92764663580635,174.25975435820564,175.48658752441406,3333800,0.0,0.0,0.0
134,2021-07-16,176.01235125774608,176.21681598573616,173.1886669183945,173.32498168945312,4212100,0.0,0.0,0.0
135,2021-07-19,170.5305268931237,171.37762479334896,169.19658838684776,171.33868408203125,8044200,0.0,0.0,0.0
136,2021-07-20,171.84498280692634,174.96075935765117,170.9978701464458,174.5031280517578,4919000,0.0,0.0,0.0
137,2021-07-21,175.1457910067302,176.2071000216964,175.09710397195622,176.10972595214844,4092700,0.0,0.0,0.0
138,2021-07-22,175.96367000471707,177.07366599326676,175.07761653514595,176.8691864013672,4030800,0.0,0.0,0.0
139,2021-07-23,177.4728673122338,178.7386557782572,177.05417669212974,178.44654846191406,3504300,0.0,0.0,0.0
140,2021-07-26,178.5439193742363,179.79023013900374,178.08628801529244,179.77076721191406,3447500,0.0,0.0,0.0
141,2021-07-27,179.6539084891763,179.6539084891763,176.04155964515994,177.94996643066406,3679900,0.0,0.0,0.0
142,2021-07-28,177.74552244329456,178.37840933885278,176.5284208309154,177.37551879882812,2986900,0.0,0.0,0.0
143,2021-07-29,178.1739429568591,179.82919816310178,178.0570911002462,179.37156677246094,3653700,0.0,0.0,0.0
144,2021-07-30,175.68130493164062,177.30736573165925,175.35025686459372,175.68130493164062,4663500,0.0,0.0,0.0
145,2021-08-02,177.11261630135812,177.57999400611138,176.00262025266397,176.1876220703125,3651500,0.0,0.0,0.0
146,2021-08-03,176.9081402799798,177.54102711951558,175.35024441115868,177.49234008789062,4222900,0.0,0.0,0.0
147,2021-08-04,177.11263687475912,177.38526647226863,175.7689666748047,175.7689666748047,3956500,0.0,0.0,0.0
148,2021-08-05,176.30443264746373,177.57995242984208,176.16810303926468,177.453369140625,2700600,0.0,0.0,0.0
149,2021-08-06,177.6968230847842,177.8039286135341,176.05129944180655,176.24603271484375,2911100,0.0,0.0,0.0
150,2021-08-09,176.28498512238662,176.43103136024632,175.5742020028092,176.0026092529297,2780300,0.0,0.0,0.0
151,2021-08-10,176.1973518997202,177.35602001749547,175.80787051554748,176.6939239501953,2600500,0.0,0.0,0.0
152,2021-08-11,177.08340813545,177.47288955846074,176.43104346625373,177.20999145507812,2750300,0.0,0.0,0.0
153,2021-08-12,177.0931390484894,177.37550005555744,175.86629124424587,177.28787231445312,2614700,0.0,0.0,0.0
154,2021-08-13,177.40472585812503,177.50209992879184,176.42131311605817,176.7815704345703,2468200,0.0,0.0,0.0
155,2021-08-16,175.74944252902776,176.09996832725156,174.10391905562142,175.96365356445312,3328800,0.0,0.0,0.0
156,2021-08-17,173.74368413292157,173.74368413292157,170.3455312314971,171.7865753173828,5532600,0.0,0.0,0.0
157,2021-08-18,171.73791300059904,174.17211625842722,171.5334333897745,172.40000915527344,4999100,0.0,0.0,0.0
158,2021-08-19,170.92000854035254,172.5363230610115,170.26764385345473,171.29974365234375,5667300,0.0,0.0,0.0
159,2021-08-20,171.57238739026397,173.1400148682332,171.41659481746265,172.9452667236328,3309200,0.0,0.0,0.0
160,2021-08-23,173.87028884443606,175.57423123676242,173.69501847262495,175.17501831054688,3445100,0.0,0.0,0.0
161,2021-08-24,175.9149727585896,176.9178631611896,175.60340251425725,176.4115447998047,2895800,0.0,0.0,0.0
162,2021-08-25,176.41156612952332,177.31709744027916,176.08051806202,177.09315490722656,3633300,0.0,0.0,0.0
163,2021-08-26,176.48946674217717,176.5771093504749,175.0971096173714,175.45736694335938,3697100,0.0,0.0,0.0
164,2021-08-27,175.8468136386647,177.36575378646057,175.55470633550522,177.05416870117188,3982400,0.0,0.0,0.0
165,2021-08-30,177.5605028608688,178.99181540243788,177.4533973354046,178.3881378173828,3683300,0.0,0.0,0.0
166,2021-08-31,178.55364512012767,178.90417091090197,177.8136379744961,178.8165283203125,4777900,0.0,0.0,0.0
167,2021-09-01,179.42997913469887,179.76102719318433,178.6802404139668,178.80682373046875,4099200,0.0,0.0,0.0
168,2021-09-02,179.2839445373049,179.8389351587967,178.52447430334914,178.79710388183594,3357500,0.0,0.0,0.0
169,2021-09-03,178.32969978915327,178.73865895361615,177.56049820440666,178.68997192382812,3444800,0.0,0.0,0.0
170,2021-09-07,178.76785902476206,179.6441660871875,178.68996275253838,179.2157440185547,4375300,0.0,0.0,0.0
171,2021-09-08,179.1670756841313,179.84866442290127,177.94997416089396,179.4202423095703,3692800,0.0,0.0,0.0
172,2021-09-09,179.55654228315274,180.67626964934166,179.11838874234817,179.18653869628906,4357400,0.0,0.0,0.0
173,2021-09-10,180.14078728170506,180.30631133391577,178.0084375334382,178.08631896972656,4813600,0.0,0.0,0.0
174,2021-09-13,178.8847324300029,179.03077868441432,176.77184575873048,178.52447509765625,5767300,0.0,0.0,0.0
175,2021-09-14,178.8652524646396,179.0989413260487,177.19051943420175,177.93052673339844,4230900,0.0,0.0,0.0
176,2021-09-15,177.52155631338044,179.37154457544773,176.2168122668451,179.07943725585938,5147300,0.0,0.0,0.0
177,2021-09-16,178.70946173498152,180.34525406733442,178.37841365413314,179.89735412597656,6085700,0.0,0.0,0.0
