,Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
0,2021-01-04,45.47070578333425,46.286847932399354,45.464405796879724,46.17340850830078,32182200,0.0,0.0
1,2021-01-05,46.19546469738211,46.3435666596813,45.53057635583704,45.927616119384766,26498100,0.0,0.0
2,2021-01-06,45.71964689477094,46.668135633195625,45.69443613060147,46.21437072753906,21918900,0.0,0.0
3,2021-01-07,46.5168827287174,46.56099705911366,46.01900348425574,46.211219787597656,20538000,0.0,0.0
4,2021-01-08,46.28369478239951,46.32150912471781,45.946524710105315,46.204917907714844,24478200,0.0,0.0
5,2021-01-11,46.00638867661149,46.633462569039956,46.00638867661149,46.41288375854492,26264400,0.0,0.0
6,2021-01-12,46.951735204393586,47.24478734357078,46.73745633416927,46.94227981567383,23373300,0.0,0.0
7,2021-01-13,46.872949740289975,46.97378557220299,46.45700283519221,46.46330642700195,16069500,0.0,0.0
8,2021-01-14,46.57989863934395,46.63661654216266,46.01899795988567,46.31205368041992,23017200,0.0,0.0
9,2021-01-15,45.735403891766374,45.974886325909694,45.27218718698023,45.57784652709961,35920500,0.0,0.0
10,2021-01-19,45.57784391757071,45.71334230582092,44.95707348983397,45.18395233154297,24123600,0.0,0.0
11,2021-01-20,45.246978493876306,45.89925968673606,45.026399633291874,45.851993560791016,23775600,0.0,0.0
12,2021-01-21,45.80472158627398,45.92131279118784,45.442340787950734,45.644012451171875,14325900,0.0,0.0
13,2021-01-22,45.88035924096997,46.42865647959815,45.7291054520682,46.11039352416992,19219500,0.0,0.0
14,2021-01-25,45.80472288221936,46.08517141989163,45.461249243376976,46.06941604614258,19031100,0.0,0.0
15,2021-01-26,45.88980062615229,46.57674791715081,45.83938631411735,46.48221206665039,15031500,0.0,0.0
16,2021-01-27,46.30890347761932,46.59250381999127,45.2343682028089,45.32575225830078,29910300,0.0,0.0
17,2021-01-28,45.5211246701475,46.0883290150044,45.25958326930006,45.29739761352539,22301700,0.0,0.0
18,2021-01-29,45.11777943441041,45.297395759040015,44.226012222289235,44.2701301574707,32509200,0.0,0.0
19,2021-02-01,44.40247516338834,44.585239671562505,43.86048162497071,43.88568878173828,25945200,0.0,0.0
20,2021-02-02,44.040093588460984,44.79321057515918,43.93925775075644,44.35835647583008,27002400,0.0,0.0
21,2021-02-03,44.32369739719816,44.761703326863746,44.31424561437539,44.493858337402344,14966700,0.0,0.0
22,2021-02-04,44.679766210307,45.11777205720604,44.51275709799358,44.91294860839844,17346300,0.0,0.0
23,2021-02-05,45.2060122183544,45.64401814190772,44.91295646849799,45.4896125793457,20451600,0.0,0.0
24,2021-02-08,45.631411909895114,45.874049723553235,45.52112068325996,45.70073699951172,15825300,0.0,0.0
25,2021-02-09,45.55894722111547,46.107244492627004,45.55894722111547,45.95283889770508,15906900,0.0,0.0
26,2021-02-10,45.95283074079809,45.97488610317555,45.23122443311063,45.417137145996094,18576900,0.0,0.0
27,2021-02-11,45.42028754362658,45.67552895069655,45.284789152447736,45.382476806640625,12791400,0.0,0.0
28,2021-02-12,45.4265888755438,45.56839085225061,45.2721833204689,45.52427291870117,13423500,0.0,0.0
29,2021-02-16,45.98749374351483,46.1292921268733,45.669230822345455,45.899261474609375,27891000,0.0,0.0
30,2021-02-17,45.58099794824775,46.479068788958315,45.53373182108916,46.3845329284668,25571100,0.0,0.0
31,2021-02-18,43.800611305438416,44.336304894302536,43.32794282514169,43.378360748291016,96927300,0.0,0.0
32,2021-02-19,43.422475180729585,43.93295435756211,43.381509043775445,43.59263610839844,36606000,0.0,0.0
33,2021-02-22,43.40356894278054,43.59263704493829,42.934052286641084,43.387813568115234,32106600,0.0,0.0
34,2021-02-23,43.20505318987879,43.293281853971926,42.559071948305515,42.68826675415039,31300200,0.0,0.0
35,2021-02-24,42.81431352708425,42.90569398798258,41.92569444055219,41.976112365722656,46565700,0.0,0.0
36,2021-02-25,41.94144804943233,42.22819658131265,41.43096527016886,41.57906723022461,33324600,0.0,0.0
37,2021-02-26,41.43097158848251,41.53495923783978,40.92048873136928,40.939395904541016,42470700,0.0,0.0
