,Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
0,2021-01-04,69.82364407978999,69.90027853630065,68.0184451098209,68.93807220458984,10502637,0.0,0.0
1,2021-01-05,68.6911300364013,69.31272966621908,68.04398558937568,69.05728149414062,10956526,0.0,0.0
2,2021-01-06,68.61450042304604,70.4537546249843,68.38459024364343,70.147216796875,10521396,0.0,0.0
3,2021-01-07,70.29197683763323,71.84172100514307,69.88325287669694,71.54369354248047,10447931,0.0,0.0
4,2021-01-08,71.84171127518283,71.84171127518283,70.29196731756423,70.70069122314453,9563105,0.0,0.0
5,2021-01-11,71.10090484277173,72.88906937944986,70.88802227651149,72.37816619873047,13488179,0.0,0.0
6,2021-01-12,72.48035769804018,72.49738531055192,70.29197928668131,70.75179290771484,10128606,0.0,0.0
7,2021-01-13,70.99021390692525,70.99021390692525,70.01097989722281,70.1131591796875,10093812,0.0,0.0
8,2021-01-14,70.1812824701366,70.50486157298327,69.72146885116305,69.9684066772461,11366398,0.0,0.0
9,2021-01-15,69.68740918416577,71.1009119841772,69.44898177533784,70.99872589111328,10203538,0.0,0.0
10,2021-01-19,71.1605092117771,71.44150904201973,70.38564058871658,70.8369369506836,8467316,0.0,0.0
11,2021-01-20,70.88802902611384,71.14348404495695,70.05355352454025,70.21533966064453,11097901,0.0,0.0
12,2021-01-21,69.66184380232842,70.07907802798843,68.93805819627634,69.1253890991211,9043716,0.0,0.0
13,2021-01-22,68.87845893442515,69.33827243892854,68.76776246034842,68.95509338378906,9436926,0.0,0.0
14,2021-01-25,68.72519924791698,69.13392317429818,68.17171680334215,69.09986114501953,9957677,0.0,0.0
15,2021-01-26,69.09985423006394,69.09985423006394,68.23131682446018,68.33349609375,7748283,0.0,0.0
16,2021-01-27,68.0014106673423,68.1802243812335,65.42985377401229,65.62570190429688,16230376,0.0,0.0
17,2021-01-28,65.63421802327818,66.8518724008022,65.62570081522284,66.34947967529297,12972039,0.0,0.0
18,2021-01-29,66.40908761711532,66.73265982875077,65.0466747216398,65.62570190429688,10671470,0.0,0.0
19,2021-02-01,66.40909049029268,66.69860068998688,65.85560809995947,65.87264251708984,8224599,0.0,0.0
20,2021-02-02,66.23879885204786,67.20100529842018,66.16216438640505,66.22177124023438,9866710,0.0,0.0
21,2021-02-03,66.11106750903262,66.54533624181397,65.69382638620168,65.83858489990234,10034810,0.0,0.0
22,2021-02-04,65.54055538482557,65.57461741196245,64.32290089164584,64.7401351928711,18867563,0.0,0.0
23,2021-02-05,65.08074427671531,65.54907504028638,64.21220680638963,64.54429626464844,13901825,0.0,0.0
24,2021-02-08,64.58686804645632,64.8763782642224,63.57357207179409,63.89714431762695,16718534,0.0,0.0
25,2021-02-09,63.94823395556681,64.00784080260352,63.31812388209479,63.89714431762695,13484616,0.0,0.0
26,2021-02-10,64.13557978227928,64.1866694266528,63.471400788780706,63.76942825317383,11721566,0.0,0.0
27,2021-02-11,63.701296141179284,63.94822709529134,63.20742061631541,63.64168930053711,8780982,0.0,0.0
