,Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains
0,2021-01-04,39.851533097977764,40.75850056134496,39.63166103285156,39.69579315185547,3205800,0.0,0.0,0.0
1,2021-01-05,39.66831747394593,40.05309281621802,39.54006019143819,39.915672302246094,1877200,0.0,0.0,0.0
2,2021-01-06,39.85153625644006,41.65630809717757,39.85153625644006,41.152435302734375,6545600,0.0,0.0,0.0
3,2021-01-07,41.134119086956545,41.16160178891925,40.566117618238415,40.822635650634766,3032000,0.0,0.0,0.0
4,2021-01-08,41.436435204166564,41.61049812400267,40.90508321507585,41.30817794799805,3251700,0.0,0.0,0.0
5,2021-01-11,40.42869812445397,41.0241787637222,40.25463170341161,40.79514694213867,1882400,0.0,0.0,0.0
6,2021-01-12,40.99669630954541,41.22572813250377,40.68521289053212,40.859275817871094,2017100,0.0,0.0,0.0
7,2021-01-13,40.89592321882937,40.89592321882937,40.40121362471085,40.41953659057617,2076200,0.0,0.0,0.0
8,2021-01-14,40.45618490441902,41.2165723062347,40.38289653139081,41.06999206542969,2391600,0.0,0.0,0.0
9,2021-01-15,40.364568286105936,40.85927434991392,40.364568286105936,40.74934005737305,1961200,0.0,0.0,0.0
10,2021-01-19,41.52805522387362,41.54637469583501,40.38289601511578,40.45618438720703,2153700,0.0,0.0,0.0
11,2021-01-20,40.7310218983592,40.81347350117971,40.16302390934491,40.45618438720703,1974200,0.0,0.0,0.0
12,2021-01-21,40.33708459198155,40.46534185701991,39.67747530110595,39.94314956665039,1646700,0.0,0.0,0.0
13,2021-01-22,39.329344082374924,39.512570235798336,38.82547478152169,39.35682678222656,2671900,0.0,0.0,0.0
14,2021-01-25,39.28353761408332,39.54921186162676,38.303281732281576,39.512569427490234,3125800,0.0,0.0,0.0
15,2021-01-26,39.54921624861309,39.640831080987084,38.88044369865126,39.56753921508789,2894200,0.0,0.0,0.0
16,2021-01-27,38.55979445328564,38.78882625605052,37.891022008581935,38.22998809814453,5426600,0.0,0.0,0.0
17,2021-01-28,38.239154576758565,38.578120695125456,37.927671158739514,38.44986343383789,4044500,0.0,0.0,0.0
18,2021-01-29,38.239148900142304,38.330760217534184,36.727537699942104,36.819149017333984,6361600,0.0,0.0,0.0
19,2021-02-01,37.56122123280384,38.43154291153802,37.029865693982465,38.266639709472656,3632200,0.0,0.0,0.0
20,2021-02-02,38.55064094408932,38.64225228208964,37.73528465899288,38.120059967041016,5118500,0.0,0.0,0.0
21,2021-02-03,38.431540049368834,38.4590227494168,37.64367003034355,37.97347640991211,4506400,0.0,0.0,0.0
22,2021-02-04,37.92767131620266,38.156703139380824,37.57037873645618,38.0284423828125,2498600,0.0,0.0,0.0
23,2021-02-05,38.385735616604904,39.01786220123791,38.31244375445992,38.5689582824707,2216300,0.0,0.0,0.0
24,2021-02-08,38.449865780286665,38.816314621364356,38.248316646107426,38.614768981933594,1398800,0.0,0.0,0.0
25,2021-02-09,38.614767841005076,39.41179762891686,38.614767841005076,39.32018280029297,2284200,0.0,0.0,0.0
26,2021-02-10,39.58585661808672,39.71411387063627,39.0545046439889,39.11863327026367,1486500,0.0,0.0,0.0
27,2021-02-11,39.375148564749146,39.732437631085176,38.61476476878366,38.688053131103516,2885300,0.0,0.0,0.0
28,2021-02-12,38.39489367100485,39.027020227962275,38.30328234208285,38.9445686340332,1148700,0.0,0.0,0.0
29,2021-02-16,38.605599456235815,39.02701712739385,38.605599456235815,38.86211395263672,1354900,0.0,0.0,0.0
30,2021-02-17,38.54147517825066,39.21024768695827,38.22083202159232,39.201087951660156,3195500,0.0,0.0,0.0
31,2021-02-18,38.660567551496634,38.8895993456468,38.275792320055494,38.39488983154297,1959700,0.0,0.0,0.0
32,2021-02-19,38.26663881953458,38.74302544833905,38.20251018630594,38.211669921875,1679200,0.0,0.0,0.0
33,2021-02-22,37.56121890879933,38.1292168503541,37.478767312868136,37.552059173583984,3108600,0.0,0.0,0.0
34,2021-02-23,37.46960292086537,38.63308135977009,37.26805382369392,38.39488983154297,3030800,0.0,0.0,0.0
35,2021-02-24,38.239152415372025,38.834633022655765,38.12005489601605,38.69721603393555,3127800,0.0,0.0,0.0
36,2021-02-25,38.31244098710356,38.605601425011486,36.96573282282471,37.02986145019531,3652400,0.0,0.0,0.0
37,2021-02-26,37.18560815290589,37.53373751391842,36.82831905635942,37.24973678588867,3587500,0.0,0.0,0.0
38,2021-03-01,38.037607883997175,38.46818885560125,37.79941281661039,37.99180221557617,2907500,0.0,0.0,0.0
39,2021-03-02,37.900184729427224,38.83463497770965,37.900184729427224,38.66057205200195,2156500,0.0,0.0,0.0
40,2021-03-03,38.66973349465042,38.72470239218187,38.34909032925467,38.55979919433594,1730000,0.0,0.0,0.0
41,2021-03-04,38.825473828542805,39.338502851838115,38.06508653366137,38.20250701904297,3071400,0.0,0.0,0.0
42,2021-03-05,38.44069578002644,38.64224487871107,37.89102086783837,38.11088943481445,3091000,0.0,0.0,0.0
43,2021-03-08,37.716956730292196,38.587278305787414,37.579539741370674,38.34908676147461,3256400,0.0,0.0,0.0
44,2021-03-09,39.02702136243688,39.14611888929606,38.504829083955904,38.7888298034668,2121100,0.0,0.0,0.0
45,2021-03-10,39.27438032864585,39.82405886086489,38.98121984269516,39.81489562988281,2418800,0.0,0.0,0.0
46,2021-03-11,40.217987882278315,40.46533916568771,39.906504475866775,40.33708190917969,2434300,0.0,0.0,0.0
47,2021-03-12,39.75993075071867,40.227154189295085,39.63166997850776,40.153865814208984,2415000,0.0,0.0,0.0
48,2021-03-15,40.14469668007541,40.80430943260186,40.00727619171634,40.602760314941406,1702800,0.0,0.0,0.0
49,2021-03-16,40.657728499075176,40.97837163998149,40.1538592084732,40.96004867553711,1766600,0.0,0.0,0.0
50,2021-03-17,40.76766254421853,41.143274576184325,40.40121024704541,40.89591979980469,2601900,0.0,0.0,0.0
51,2021-03-18,40.40121022875426,41.10662862890687,40.309598901876505,40.6210823059082,1871000,0.0,0.0,0.0
52,2021-03-19,40.89592322350175,40.89592322350175,40.108053164944856,40.14469909667969,2535900,0.0,0.0,0.0
53,2021-03-22,39.869861598165244,40.53863412595813,39.69579866454739,40.14469909667969,1961700,0.0,0.0,0.0
54,2021-03-23,39.58586219539358,40.09889477262165,39.274378754710206,39.292701721191406,2486800,0.0,0.0,0.0
55,2021-03-24,39.43928033263328,39.613346759655535,39.02702234067054,39.045345306396484,1972800,0.0,0.0,0.0
56,2021-03-25,39.06367185103852,39.814896040885515,38.95373754135934,39.741607666015625,2174500,0.0,0.0,0.0
57,2021-03-26,40.208824652671666,40.3645681032515,39.54921191091825,40.33708190917969,1747700,0.0,0.0,0.0
58,2021-03-29,39.96146940214522,40.51114784535824,39.7690835196573,40.48366165161133,1979100,0.0,0.0,0.0
59,2021-03-30,40.45618300636667,40.63940917246381,39.961473406328935,40.547794342041016,1385800,0.0,0.0,0.0
60,2021-03-31,40.731023562788906,40.86844407135481,40.089733680729175,40.153865814208984,2705300,0.0,0.0,0.0
61,2021-04-01,40.82263500317673,41.13411843455829,40.53863427332199,40.83179473876953,2071300,0.0,0.0,0.0
62,2021-04-05,41.069994452916724,41.56470061017411,40.73102478686685,41.43644332885742,1439000,0.0,0.0,0.0
