,Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
0,2021-01-04,141.72368398652122,141.84986834523207,138.92057581874317,141.05670166015625,11765900,0.0,0.0
1,2021-01-05,140.83139153336668,143.09370205585506,139.76783946597817,142.71514892578125,9602300,0.0,0.0
2,2021-01-06,141.72368789174268,144.4186282884113,141.2549972237318,144.05810546875,8230100,0.0,0.0
3,2021-01-07,143.31004020168206,145.13972074677892,142.72418704799637,144.5448455810547,7747200,0.0,0.0
4,2021-01-08,144.6709973666045,145.2027870935419,144.10317461190246,144.24737548828125,8228900,0.0,0.0
5,2021-01-11,144.71603687549222,145.40104935020767,143.10267901337374,143.64346313476562,7066200,0.0,0.0
6,2021-01-12,143.44521632583738,143.9048987886966,141.80481943266076,142.52587890625,6903200,0.0,0.0
7,2021-01-13,142.61600085618193,142.8233145634994,141.28204978719938,142.30955505371094,6643100,0.0,0.0
8,2021-01-14,144.61693400723655,145.96891534183783,143.85982776059552,144.7971954345703,10030800,0.0,0.0
9,2021-01-15,144.48170471191406,145.4821711957673,143.40913092481188,144.48170471191406,7630800,0.0,0.0
10,2021-01-19,146.01396613219973,146.9513336905893,145.20278293269072,146.7169952392578,9057600,0.0,0.0
11,2021-01-20,147.09553639826322,147.94278006198815,145.8336929116915,146.35646057128906,6839900,0.0,0.0
12,2021-01-21,145.40106831432482,146.44658991993708,144.2653953804639,145.77059936523438,6818000,0.0,0.0
13,2021-01-22,146.33845200184402,148.8621531022033,145.89679983953516,147.41102600097656,8137000,0.0,0.0
14,2021-01-25,148.72694450542082,149.70037264759537,147.5101696425009,149.60122680664062,9924400,0.0,0.0
15,2021-01-26,152.95415159533596,156.51436634423084,152.67474432118146,153.6571807861328,14205700,0.0,0.0
16,2021-01-27,152.4313649198745,154.0537450639211,150.92616087744514,151.31373596191406,14207300,0.0,0.0
17,2021-01-28,151.60217885206475,153.99969584520917,151.2416559784929,152.4674530029297,8944400,0.0,0.0
18,2021-01-29,148.05096924860732,149.61927259924528,144.70707633982298,147.03248596191406,22505900,0.0,0.0
19,2021-02-01,148.99734126516876,148.99734126516876,146.5547695658083,146.65391540527344,9971400,0.0,0.0
20,2021-02-02,147.2577999246906,147.51016865396338,145.27488311888405,145.33798217773438,11443300,0.0,0.0
21,2021-02-03,145.05858595479523,145.58135372034573,143.82378073887918,144.66200256347656,8601900,0.0,0.0
22,2021-02-04,145.11267690808094,146.0951134696419,143.99503394849236,146.00498962402344,7758100,0.0,0.0
23,2021-02-05,148.59172800745333,149.1144956527574,147.69040732652812,148.22218322753906,9495300,0.0,0.0
24,2021-02-08,148.74497408756832,149.54714906866525,147.70846064395985,148.6458282470703,6035300,0.0,0.0
25,2021-02-09,148.8981900277138,150.1510253611377,148.69089009927976,149.86260986328125,5544200,0.0,0.0
26,2021-02-10,151.32276292355024,151.36783171844039,149.34886798372247,150.34933471679688,5921300,0.0,0.0
27,2021-02-11,150.52056830766188,150.86307460059976,149.25872473325418,149.67332458496094,4871300,0.0,0.0
28,2021-02-12,148.17714220445518,150.3853892888955,147.81661936576458,150.14202880859375,4413100,0.0,0.0
29,2021-02-16,150.14201048414023,150.56563233208533,148.39344604846272,148.78102111816406,5656100,0.0,0.0
30,2021-02-17,148.69092202147604,149.70039711029153,148.14111567780336,149.31283569335938,6676700,0.0,0.0
31,2021-02-18,148.68188907092392,149.7634713083293,148.08701402677843,149.38491821289062,5189100,0.0,0.0
32,2021-02-19,149.2587324605519,149.5832085040643,146.83417726778754,146.8972625732422,8190900,0.0,0.0
33,2021-02-22,146.80654907226562,147.41419793885382,145.37358049660665,146.80654907226562,6447100,1.01,0.0
