,Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains
0,2021-01-04,126.66640309169296,126.69549530518913,122.36277434893185,123.97179412841797,10508600,0.0,0.0,0.0
1,2021-01-05,123.69070192755885,124.97985527965709,123.61315720072463,124.77629852294922,6180700,0.0,0.0,0.0
2,2021-01-06,122.99279988884531,125.01860572532617,122.24645231621324,122.62447357177734,13629000,0.0,0.0,0.0
3,2021-01-07,123.80703031739479,126.17208554111426,123.75856300993186,125.92976379394531,9826000,0.0,0.0,0.0
4,2021-01-08,126.55008785017927,127.08319857183488,125.30940187440446,126.74394226074219,6193800,0.0,0.0,0.0
5,2021-01-11,125.51295333902023,126.58886228104815,125.17369704219934,125.69710540771484,8926600,0.0,0.0,0.0
6,2021-01-12,125.54202404269255,125.7068010154299,123.90392706822894,125.09614562988281,8544600,0.0,0.0,0.0
7,2021-01-13,125.2609534235139,126.27870771980034,125.01863167630977,125.89099884033203,6802600,0.0,0.0,0.0
8,2021-01-14,126.20116916202848,126.46288080305762,124.60185146827065,124.78601837158203,7812400,0.0,0.0,0.0
9,2021-01-15,124.6018296537728,125.1543154768348,123.25452150086603,123.50653076171875,6320600,0.0,0.0,0.0
10,2021-01-19,124.35951979417806,125.32880675315039,123.92333622559694,125.11556243896484,5784800,0.0,0.0,0.0
11,2021-01-20,126.07514358452416,128.04279464291392,125.90066426631564,127.59691619873047,5885000,0.0,0.0,0.0
12,2021-01-21,128.2851206831189,129.671193781182,127.59692051104606,129.2447052001953,4472600,0.0,0.0,0.0
13,2021-01-22,128.70188366031866,129.39977125027298,128.44017211655054,128.75035095214844,5621800,0.0,0.0,0.0
14,2021-01-25,130.20431525691535,130.65017896283422,126.68579896343464,129.8262939453125,9102600,0.0,0.0,0.0
15,2021-01-26,130.28186221542714,130.48540419200265,129.41919742341153,129.9135284423828,4296700,0.0,0.0,0.0
16,2021-01-27,129.29319454544708,129.7099956534378,126.30778875966828,127.46124267578125,12242300,0.0,0.0,0.0
17,2021-01-28,128.1106387910061,130.11706963220766,127.67446267470154,127.98462677001953,8090800,0.0,0.0,0.0
18,2021-01-29,127.34492633701129,127.8489449104705,124.2916635197583,124.97016143798828,9511600,0.0,0.0,0.0
19,2021-02-01,126.45318254323753,128.72131046626285,125.52266055961053,128.10096740722656,5616300,0.0,0.0,0.0
20,2021-02-02,129.34163705836,130.21398928995512,129.15747019409932,129.83596801757812,4297500,0.0,0.0,0.0
21,2021-02-03,130.09769679867324,130.36909596393673,129.00239780233792,129.39012145996094,5787400,0.0,0.0,0.0
22,2021-02-04,130.08802834206796,131.4547119140625,129.71000696425713,131.4547119140625,4067100,0.0,0.0,0.0
23,2021-02-05,131.8520799871823,131.87146986409383,130.78585860918722,131.1638946533203,4706900,0.0,0.0,0.0
24,2021-02-08,131.6969936244409,132.59843804507364,131.51282676484158,132.540283203125,5856600,0.0,0.0,0.0
